recipe_urls,recipe_name,serves,cooking_time,difficulty,ingredients
https://www.jamieoliver.com/recipes/bread-recipes/gluten-free-pizza/,Gluten-free pizza,4                                                                                                            ,45 minutes plus proving                                                    ,"Not too tricky                                                    
","['250 ml semi-skimmed milk', '1 x 7 g sachet of dried yeast', '2½ teaspoons caster sugar', '400 g gluten-free bread flour , plus extra for dusting', '1 teaspoon xanthan gum', '1 teaspoon fine sea salt', '1 large free-range egg', 'olive oil', '½ teaspoon bicarbonate of soda', '2 teaspoons cider vinegar', 'Topping', '½ a bunch of fresh basil , (15g)', '1 clove of garlic', '1 x 400 g tin of plum tomatoes', '2 x 125 g balls of buffalo mozzarella']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-dim-sum-buns/,Vegan dim sum buns,8                                                                                                            ,45 minutes                                                    ,"Not too tricky                                                    
","['2 cloves of garlic', '1 thumb-sized piece of fresh ginger', '½ a bunch of fresh coriander , (15g)', 'groundnut oil', '450 g mixed mushrooms , such as shiitake and chestnut', '2 tablespoons rice wine vinegar', '2 tablespoons sweet chilli sauce', '2 tablespoons low-salt soy sauce', '4 spring onions', '1 fresh red chilli', 'sesame oil', '1 x 400 g tin of light coconut milk', '500 g self-raising flour , or 2 filled coconut milk tins of flour, plus extra for dusting', '2 tablespoons sesame seeds', 'hoisin sauce , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/vegan-shepherd-s-pie/,Vegan shepherd's pie,8                                                                                                            ,1 hour 25 minutes                                                    ,"Not too tricky                                                    
","['600 g Maris Piper potatoes', '600 g sweet potatoes', '40 g dairy-free margarine', '1 onion', '2 carrots', '3 cloves of garlic', '2 sticks of celery', '1 tablespoon coriander seeds', 'olive oil', '½ a bunch of fresh thyme', '350 g chestnut mushrooms', '12 sun-dried tomatoes', '2 tablespoons balsamic vinegar', 'vegan red wine', '100 ml organic vegetable stock', '1 x 400 g tin of lentils', '1 x 400 g tin of chickpeas', '5 sprigs of fresh flat-leaf parsley', '2 sprigs of fresh rosemary', '1 lemon', '30 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/pasta-recipes/vegan-mac-n-cheese/,Vegan mac ‘n’ cheese,6                                                                                                            ,40 minutes                                                    ,"Super easy                                                    
","['350 g dried macaroni', 'sea salt', 'freshly ground black pepper', '1 onion', '1 litre unsweetened organic soya milk', '100 g dairy-free margarine', '85 g plain flour', '1 heaped teaspoon English mustard', '1½ tablespoons nutritional yeast flakes', '50 g vegan cheese , optional (available from specialist stores)', '5 cloves of garlic', '½ a bunch of fresh thyme', 'olive oil', '40 g fresh breadcrumbs']"
https://www.jamieoliver.com/recipes/vegetables-recipes/the-best-vegan-burger/,The best vegan burger,4                                                                                                            ,30 minutes plus chilling                                                    ,"Not too tricky                                                    
","['1 x 400 g tin of chickpeas', '1 x 340 g tin of sweetcorn', '½ a bunch of fresh coriander , (15g)', '½ teaspoon paprika', '½ teaspoon ground coriander', '½ teaspoon ground cumin', '1 lemon', '3 heaped tablespoons plain flour , plus extra for dusting', 'rapeseed oil', '1 small round lettuce', '2 large ripe tomatoes', 'tomato ketchup', '4 wholemeal burger buns']"
https://www.jamieoliver.com/recipes/vegetables-recipes/my-special-vegan-kofte/,My special vegan kofte,4                                                                                                            ,1 hour                                                    ,"Super easy                                                    
","['1 teaspoon coriander seeds', '1 teaspoon cumin seeds', '5 cm piece of ginger', '2 cloves of garlic', 'olive oil', '2 courgettes', '1 big bunch of fresh coriander , (60g)', '1 x 400 g tin of chickpeas', '40 g fine breadcrumbs', 'MINTY YOGHURT DIP', '½ a cucumber', '3 sprigs of fresh mint', '4 tablespoons organic soya yoghurt', '1 lemon', 'NUTTY SAUCE', '1 small onion', '1 clove of garlic', '100 g cashew nuts', '140 ml light coconut milk', '2 tablespoons smooth peanut butter']"
https://www.jamieoliver.com/recipes/beef-recipes/malaysian-beef-curry/,Malaysian beef curry,8                                                                                                            ,1 hour 50 minutes                                                    ,"Super easy                                                    
","['20 small red shallots', '6 cloves of garlic', '8 long fresh red chillies', '15 g fresh turmeric', '40 g fresh ginger', '15 g galangal', '1 tbsp ground turmeric', '30 g tamarind paste', '2 lemongrass stalks', '4 kaffir lime leaves', 'vegetable oil', '1 kg beef topside', '500 ml coconut milk', '1 small fresh red chilli']"
https://www.jamieoliver.com/recipes/pasta-recipes/basil-gnudi/,Basil gnudi,6                                                                                                            ,40 minutes plus overnight resting                                                    ,"Not too tricky                                                    
","['2 large bunches of basil , (60g)', '250 g fresh ricotta', '125 g Parmesan cheese', '2 large free-range eggs', '1 free-range egg yolk', '75 g plain flour , plus a little extra', 'semolina flour , for dusting', '15 g butter', '1 unwaxed lemon', '30 g grated pecorino cheese , to serve']"
https://www.jamieoliver.com/recipes/vegetables-recipes/roast-carrot-fennel-soup/,Roast carrot & fennel soup,4                                                                                                            ,1 hour 30 minutes                                                    ,"Not too tricky                                                    
","['1 kg carrots', '1 onion', '2 bulbs of fennel', 'olive oil', '2 cloves of garlic', '1.6 litres organic vegetable stock', '100 ml single cream', 'FLATBREADS', '1 teaspoon fennel seeds', '250 g strong bread flour', '½ teaspoon fast-action dried yeast', '1 teaspoon sugar']"
https://www.jamieoliver.com/recipes/pasta-recipes/wholewheat-ravioli-with-courgette-flowers-ricotta/,Wholewheat ravioli with courgette flowers & ricotta,4                                                                                                            ,55 minutes                                                    ,"Showing off                                                    
","['200 g Tipo 00 flour , plus extra for dusting', '100 g wholewheat flour', '3 large free-range eggs', 'filling', '20 courgette flowers', '250 g good-quality ricotta', 'a few sprigs of fresh mint', '1 small fresh red chilli', 'sauce', '600 g ripe tomatoes', '½ a bunch of fresh basil , (15g)', 'extra virgin olive oil', 'young pecorino cheese , to serve']"
https://www.jamieoliver.com/recipes/chicken-recipes/hit-n-run-traybaked-chicken/,Hit ‘n’ run traybaked chicken,4                                                                                                            ,1 hour 10 minutes                                                    ,"Super easy                                                    
","['4 large ripe tomatoes', '2 red onions', '1 red pepper', '1 yellow pepper', '6 free-range chicken thighs , skin off, bone out', '4 cloves of garlic', '½ a bunch of fresh thyme', '1 teaspoon smoked paprika', 'olive oil', '2 tablespoons balsamic vinegar']"
https://www.jamieoliver.com/recipes/vegetables-recipes/butternut-pumpkin-penne-mint-avocado-chopped-salad/,Winter squash penne,4                                                                                                            ,15 minutes                                                    ,"Super easy                                                    
","['PASTA', '1 organic vegetable stock cube', '1 butternut squash , (neck end only)', '1 onion', '1 teaspoon fennel seeds', '1 small dried red chilli', '½ a bunch of fresh sage , (15g)', '1 X 400 g tin of chickpeas', '320 g dried penne', '20 g parmesan cheese , plus extra to serve', '½ bunch of fresh flat-leaf parsley , (15g)', 'Salad', '3 ripe tomatoes', '½ cucumber', '4 spring onions', '2 little cos lettuces', '½ bunch of fresh mint , (15g)', '1 ripe avocado', '2 tablespoons extra virgin olive oil', '2 tablespoons balsamic vinegar', '20 g feta cheese']"
https://www.jamieoliver.com/recipes/vegetables-recipes/candied-beet-salad/,Candied beet salad,4                                                                                                            ,1 hour 30 minutes                                                    ,"Super easy                                                    
","['750 g golden or candy cane beetroot , or a mix of both', '50 g mixed seeds', 'Extra virgin olive oil', '1/2 tsp sweet smoked paprika', '2 knobs of unsalted butter', 'Zest and juice of 1 orange', '1/4 tsp ground cinnamon', '150 g golden caster sugar', '2 handfuls of salad leaves', 'Buttermilk dressing', '75 ml buttermilk', 'Juice of 1 lemon', '1/2 bunch of mixed soft herbs , such as chervil, tarragon and mint, leaves picked and chopped']"
